"date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"2020-04-01",54,18,"other",0.333333333333333,0.247422680412371,NA
"2020-04-02",36,28,"b.1",0.777777777777778,0.71889400921659,NA
"2020-04-02",36,1,"b.1.1",0.0277777777777778,0.0460829493087558,NA
"2020-04-02",36,7,"other",0.194444444444444,0.235023041474654,NA
"2020-04-03",10,8,"b.1",0.8,0.714285714285714,NA
"2020-04-03",0,0,"b.1.1",0,0.0492610837438424,NA
"2020-04-03",10,2,"other",0.2,0.236453201970443,NA
"2020-04-04",12,9,"b.1",0.75,0.713541666666667,NA
"2020-04-04",0,0,"b.1.1",0,0.0520833333333333,NA
"2020-04-04",12,3,"other",0.25,0.234375,NA
"2020-04-05",7,6,"b.1",0.857142857142857,0.709844559585492,NA
"2020-04-05",0,0,"b.1.1",0,0.0518134715025907,NA
"2020-04-05",7,1,"other",0.142857142857143,0.238341968911917,NA
"2020-04-06",15,11,"b.1",0.733333333333333,0.732142857142857,NA
"2020-04-06",0,0,"b.1.1",0,0.0297619047619048,NA
"2020-04-06",15,4,"other",0.266666666666667,0.238095238095238,NA
"2020-04-07",21,15,"b.1",0.714285714285714,0.72258064516129,NA
"2020-04-07",21,1,"b.1.1",0.0476190476190476,0.0193548387096774,NA
"2020-04-07",21,5,"other",0.238095238095238,0.258064516129032,NA
"2020-04-08",3,2,"b.1",0.666666666666667,0.759615384615385,NA
"2020-04-08",0,0,"b.1.1",0,0.0192307692307692,NA
"2020-04-08",3,1,"other",0.333333333333333,0.221153846153846,NA
"2020-04-09",9,6,"b.1",0.666666666666667,0.74025974025974,NA
"2020-04-09",0,0,"b.1.1",0,0.012987012987013,NA
"2020-04-09",9,3,"other",0.333333333333333,0.246753246753247,NA
"2020-04-10",6,4,"b.1",0.666666666666667,0.726027397260274,NA
"2020-04-10",0,0,"b.1.1",0,0.0136986301369863,NA
"2020-04-10",6,2,"other",0.333333333333333,0.26027397260274,NA
"2020-04-11",5,5,"b.1",1,0.742424242424242,NA
"2020-04-11",0,0,"b.1.1",0,0.0151515151515152,NA
"2020-04-11",0,0,"other",0,0.242424242424242,NA
"2020-04-12",1,1,"b.1",1,0.733333333333333,NA
"2020-04-12",0,0,"b.1.1",0,0.0166666666666667,NA
"2020-04-12",0,0,"other",0,0.25,NA
"2020-04-13",4,2,"b.1",0.5,0.714285714285714,NA
"2020-04-13",0,0,"b.1.1",0,0.0204081632653061,NA
"2020-04-13",4,2,"other",0.5,0.26530612244898,NA
"2020-04-14",0,0,"b.1",0,0.571428571428571,NA
"2020-04-14",0,0,"b.1.1",0,0,NA
"2020-04-14",1,1,"b.1.1.7",1,0.2,"Alpha"
"2020-04-14",0,0,"other",0,0.228571428571429,NA
"2020-04-15",2,2,"b.1",1,0.655737704918033,NA
"2020-04-15",0,0,"b.1.1",0,0,NA
"2020-04-15",0,0,"b.1.1.7",0,0.114754098360656,"Alpha"
"2020-04-15",0,0,"other",0,0.229508196721311,NA
