"date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"2020-05-29",0,0,"b.1.1",0,0,NA
"2020-05-29",0,0,"b.1.2",0,0,NA
"2020-05-29",0,0,"b.1.311",0,0,NA
"2020-05-29",4,2,"other",0.5,0.6,NA
"2020-05-30",0,0,"b.1",0,0.4,NA
"2020-05-30",0,0,"b.1.1",0,0,NA
"2020-05-30",0,0,"b.1.2",0,0,NA
"2020-05-30",0,0,"b.1.311",0,0,NA
"2020-05-30",0,0,"other",0,0.6,NA
"2020-05-31",0,0,"b.1",0,0.444444444444444,NA
"2020-05-31",0,0,"b.1.1",0,0,NA
"2020-05-31",0,0,"b.1.2",0,0,NA
"2020-05-31",0,0,"b.1.311",0,0,NA
"2020-05-31",0,0,"other",0,0.555555555555556,NA
"2020-06-01",0,0,"b.1",0,0.444444444444444,NA
"2020-06-01",0,0,"b.1.1",0,0,NA
"2020-06-01",0,0,"b.1.2",0,0,NA
"2020-06-01",0,0,"b.1.311",0,0,NA
"2020-06-01",0,0,"other",0,0.555555555555556,NA
"2020-06-02",0,0,"b.1",0,0.444444444444444,NA
"2020-06-02",0,0,"b.1.1",0,0,NA
"2020-06-02",0,0,"b.1.2",0,0,NA
"2020-06-02",0,0,"b.1.311",0,0,NA
"2020-06-02",0,0,"other",0,0.555555555555556,NA
"2020-06-03",0,0,"b.1",0,0.5,NA
"2020-06-03",0,0,"b.1.1",0,0,NA
"2020-06-03",0,0,"b.1.2",0,0,NA
"2020-06-03",0,0,"b.1.311",0,0,NA
"2020-06-03",0,0,"other",0,0.5,NA
"2020-06-04",0,0,"b.1",0,0.5,NA
"2020-06-04",0,0,"b.1.1",0,0,NA
"2020-06-04",0,0,"b.1.2",0,0,NA
"2020-06-04",0,0,"b.1.311",0,0,NA
"2020-06-04",0,0,"other",0,0.5,NA
"2020-06-05",0,0,"b.1",0,0,NA
"2020-06-05",0,0,"b.1.1",0,0,NA
"2020-06-05",0,0,"b.1.2",0,0,NA
"2020-06-05",0,0,"b.1.311",0,0,NA
"2020-06-05",0,0,"other",0,0,NA
"2020-06-06",0,0,"b.1",0,0,NA
"2020-06-06",0,0,"b.1.1",0,0,NA
"2020-06-06",0,0,"b.1.2",0,0,NA
"2020-06-06",0,0,"b.1.311",0,0,NA
"2020-06-06",0,0,"other",0,0,NA
"2020-06-07",0,0,"b.1",0,0,NA
"2020-06-07",0,0,"b.1.1",0,0,NA
"2020-06-07",0,0,"b.1.2",0,0,NA
"2020-06-07",0,0,"b.1.311",0,0,NA
"2020-06-07",0,0,"other",0,0,NA
"2020-06-08",0,0,"b.1",0,0,NA
"2020-06-08",0,0,"b.1.1",0,0,NA
"2020-06-08",0,0,"b.1.2",0,0,NA
"2020-06-08",0,0,"b.1.311",0,0,NA
"2020-06-08",0,0,"other",0,0,NA
"2020-06-09",0,0,"b.1",0,0,NA
"2020-06-09",0,0,"b.1.1",0,0,NA
"2020-06-09",0,0,"b.1.2",0,0,NA
"2020-06-09",0,0,"b.1.311",0,0,NA
"2020-06-09",0,0,"other",0,0,NA
"2020-06-10",0,0,"b.1",0,0,NA
"2020-06-10",0,0,"b.1.1",0,0,NA
"2020-06-10",0,0,"b.1.2",0,0,NA
"2020-06-10",0,0,"b.1.311",0,0,NA
"2020-06-10",0,0,"other",0,0,NA
"2020-06-11",0,0,"b.1",0,0,NA
"2020-06-11",0,0,"b.1.1",0,0,NA
"2020-06-11",0,0,"b.1.2",0,0,NA
"2020-06-11",0,0,"b.1.311",0,0,NA
"2020-06-11",0,0,"other",0,0,NA
"2020-06-12",0,0,"b.1",0,0,NA
"2020-06-12",0,0,"b.1.1",0,0,NA
"2020-06-12",0,0,"b.1.2",0,0,NA
"2020-06-12",0,0,"b.1.311",0,0,NA
"2020-06-12",1,1,"other",1,1,NA
"2020-06-13",0,0,"b.1",0,0,NA
"2020-06-13",0,0,"b.1.1",0,0,NA
"2020-06-13",0,0,"b.1.2",0,0,NA
"2020-06-13",0,0,"b.1.311",0,0,NA
"2020-06-13",0,0,"other",0,1,NA
"2020-06-14",0,0,"b.1",0,0,NA
"2020-06-14",0,0,"b.1.1",0,0,NA
"2020-06-14",0,0,"b.1.2",0,0,NA
"2020-06-14",0,0,"b.1.311",0,0,NA
"2020-06-14",0,0,"other",0,1,NA
"2020-06-15",0,0,"b.1",0,0,NA
"2020-06-15",0,0,"b.1.1",0,0,NA
"2020-06-15",0,0,"b.1.2",0,0,NA
"2020-06-15",0,0,"b.1.311",0,0,NA
"2020-06-15",0,0,"other",0,1,NA
"2020-06-16",0,0,"b.1",0,0,NA
"2020-06-16",0,0,"b.1.1",0,0,NA
"2020-06-16",0,0,"b.1.2",0,0,NA
"2020-06-16",0,0,"b.1.311",0,0,NA
"2020-06-16",0,0,"other",0,1,NA
"2020-06-17",0,0,"b.1",0,0,NA
"2020-06-17",0,0,"b.1.1",0,0,NA
"2020-06-17",0,0,"b.1.2",0,0,NA
"2020-06-17",0,0,"b.1.311",0,0,NA
"2020-06-17",0,0,"other",0,1,NA
"2020-06-18",0,0,"b.1",0,0,NA
"2020-06-18",0,0,"b.1.1",0,0,NA
"2020-06-18",0,0,"b.1.2",0,0,NA
"2020-06-18",0,0,"b.1.311",0,0,NA
"2020-06-18",0,0,"other",0,1,NA
"2020-06-19",0,0,"b.1",0,0,NA
"2020-06-19",0,0,"b.1.1",0,0,NA
"2020-06-19",0,0,"b.1.2",0,0,NA
"2020-06-19",0,0,"b.1.311",0,0,NA
"2020-06-19",0,0,"other",0,0,NA
"2020-06-20",0,0,"b.1",0,0,NA
"2020-06-20",0,0,"b.1.1",0,0,NA
"2020-06-20",0,0,"b.1.2",0,0,NA
"2020-06-20",0,0,"b.1.311",0,0,NA
"2020-06-20",0,0,"other",0,0,NA
"2020-06-21",1,1,"b.1",1,1,NA
"2020-06-21",0,0,"b.1.1",0,0,NA
"2020-06-21",0,0,"b.1.2",0,0,NA
"2020-06-21",0,0,"b.1.311",0,0,NA
"2020-06-21",0,0,"other",0,0,NA
"2020-06-22",0,0,"b.1",0,0.5,NA
"2020-06-22",0,0,"b.1.1",0,0,NA
"2020-06-22",0,0,"b.1.2",0,0,NA
"2020-06-22",0,0,"b.1.311",0,0,NA
"2020-06-22",1,1,"other",1,0.5,NA
"2020-06-23",0,0,"b.1",0,0.333333333333333,NA
"2020-06-23",0,0,"b.1.1",0,0,NA
"2020-06-23",0,0,"b.1.2",0,0,NA
"2020-06-23",0,0,"b.1.311",0,0,NA
"2020-06-23",1,1,"other",1,0.666666666666667,NA
"2020-06-24",0,0,"b.1",0,0.25,NA
"2020-06-24",0,0,"b.1.1",0,0,NA
"2020-06-24",0,0,"b.1.2",0,0,NA
"2020-06-24",0,0,"b.1.311",0,0,NA
"2020-06-24",1,1,"other",1,0.75,NA
"2020-06-25",0,0,"b.1",0,0.166666666666667,NA
"2020-06-25",0,0,"b.1.1",0,0,NA
"2020-06-25",0,0,"b.1.2",0,0,NA
"2020-06-25",0,0,"b.1.311",0,0,NA
"2020-06-25",2,2,"other",1,0.833333333333333,NA
"2020-06-26",0,0,"b.1",0,0.125,NA
"2020-06-26",0,0,"b.1.1",0,0,NA
"2020-06-26",0,0,"b.1.2",0,0,NA
"2020-06-26",0,0,"b.1.311",0,0,NA
"2020-06-26",2,2,"other",1,0.875,NA
"2020-06-27",0,0,"b.1",0,0.0833333333333333,NA
"2020-06-27",0,0,"b.1.1",0,0,NA
"2020-06-27",4,1,"b.1.2",0.25,0.0833333333333333,NA
