"","X","date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"105",8423,"2020-03-28",18,3,"b.1",0.166666666666667,0.34375,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"106",9347,"2020-03-28",0,0,"b.1.1",0,0.0267857142857143,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"107",39144,"2020-03-28",18,7,"other",0.388888888888889,0.348214285714286,NA
"108",7233,"2020-03-29",7,4,"b",0.571428571428571,0.298578199052133,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"109",8424,"2020-03-29",7,2,"b.1",0.285714285714286,0.33175355450237,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"110",9348,"2020-03-29",0,0,"b.1.1",0,0.028436018957346,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"111",39145,"2020-03-29",7,1,"other",0.142857142857143,0.341232227488152,NA
"112",7234,"2020-03-30",19,1,"b",0.0526315789473684,0.281407035175879,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"113",8425,"2020-03-30",19,10,"b.1",0.526315789473684,0.361809045226131,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"114",9349,"2020-03-30",0,0,"b.1.1",0,0.0301507537688442,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"115",39146,"2020-03-30",19,8,"other",0.421052631578947,0.326633165829146,NA
"116",7235,"2020-03-31",27,7,"b",0.259259259259259,0.3,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"117",8426,"2020-03-31",27,13,"b.1",0.481481481481481,0.355555555555556,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"118",9350,"2020-03-31",27,1,"b.1.1",0.037037037037037,0.0388888888888889,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"119",39147,"2020-03-31",27,6,"other",0.222222222222222,0.305555555555556,NA
"120",7236,"2020-04-01",46,8,"b",0.173913043478261,0.285714285714286,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"121",8427,"2020-04-01",46,22,"b.1",0.478260869565217,0.403726708074534,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"122",9351,"2020-04-01",0,0,"b.1.1",0,0.0124223602484472,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"123",39148,"2020-04-01",46,16,"other",0.347826086956522,0.298136645962733,NA
"124",7237,"2020-04-02",17,1,"b",0.0588235294117647,0.258278145695364,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"125",8428,"2020-04-02",17,7,"b.1",0.411764705882353,0.390728476821192,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"126",9352,"2020-04-02",0,0,"b.1.1",0,0.0132450331125828,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"127",39149,"2020-04-02",17,9,"other",0.529411764705882,0.337748344370861,NA
"128",7238,"2020-04-03",16,2,"b",0.125,0.206666666666667,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"129",8429,"2020-04-03",16,7,"b.1",0.4375,0.426666666666667,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"130",9353,"2020-04-03",0,0,"b.1.1",0,0.00666666666666667,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"131",39150,"2020-04-03",16,7,"other",0.4375,0.36,NA
"132",7239,"2020-04-04",13,3,"b",0.230769230769231,0.179310344827586,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"133",8430,"2020-04-04",13,6,"b.1",0.461538461538462,0.462068965517241,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"134",9354,"2020-04-04",13,1,"b.1.1",0.0769230769230769,0.0137931034482759,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"135",39151,"2020-04-04",13,3,"other",0.230769230769231,0.344827586206897,NA
"136",7240,"2020-04-05",4,1,"b",0.25,0.161971830985915,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"137",8431,"2020-04-05",4,2,"b.1",0.5,0.471830985915493,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"138",9355,"2020-04-05",0,0,"b.1.1",0,0.0140845070422535,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"139",39152,"2020-04-05",4,1,"other",0.25,0.352112676056338,NA
"140",7241,"2020-04-06",26,5,"b",0.192307692307692,0.181208053691275,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"141",8432,"2020-04-06",26,6,"b.1",0.230769230769231,0.422818791946309,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"142",9356,"2020-04-06",26,2,"b.1.1",0.0769230769230769,0.0268456375838926,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"143",39153,"2020-04-06",26,13,"other",0.5,0.369127516778524,NA
"144",7242,"2020-04-07",12,1,"b",0.0833333333333333,0.156716417910448,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"145",8433,"2020-04-07",12,7,"b.1",0.583333333333333,0.425373134328358,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"146",9357,"2020-04-07",0,0,"b.1.1",0,0.0223880597014925,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"147",39154,"2020-04-07",12,4,"other",0.333333333333333,0.395522388059701,NA
"148",7243,"2020-04-08",20,5,"b",0.25,0.166666666666667,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"149",8434,"2020-04-08",20,7,"b.1",0.35,0.388888888888889,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"150",9358,"2020-04-08",20,1,"b.1.1",0.05,0.037037037037037,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"151",39155,"2020-04-08",20,7,"other",0.35,0.407407407407407,NA
"152",7244,"2020-04-09",15,2,"b",0.133333333333333,0.179245283018868,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"153",8435,"2020-04-09",15,5,"b.1",0.333333333333333,0.377358490566038,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"154",9359,"2020-04-09",15,1,"b.1.1",0.0666666666666667,0.0471698113207547,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"155",39156,"2020-04-09",15,7,"other",0.466666666666667,0.39622641509434,NA
"156",7245,"2020-04-10",15,5,"b",0.333333333333333,0.20952380952381,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"157",8436,"2020-04-10",15,6,"b.1",0.4,0.371428571428571,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"158",9360,"2020-04-10",0,0,"b.1.1",0,0.0476190476190476,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"159",39157,"2020-04-10",15,4,"other",0.266666666666667,0.371428571428571,NA
"160",7246,"2020-04-11",0,0,"b",0,0.2,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"161",8437,"2020-04-11",0,0,"b.1",0,0.347368421052632,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"162",9361,"2020-04-11",0,0,"b.1.1",0,0.0421052631578947,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"163",39158,"2020-04-11",3,3,"other",1,0.410526315789474,NA
"164",7247,"2020-04-12",0,0,"b",0,0.189473684210526,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"165",8438,"2020-04-12",4,2,"b.1",0.5,0.347368421052632,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"166",9362,"2020-04-12",0,0,"b.1.1",0,0.0421052631578947,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"167",39159,"2020-04-12",4,2,"other",0.5,0.421052631578947,NA
"168",7248,"2020-04-13",28,7,"b",0.25,0.206185567010309,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"169",8439,"2020-04-13",28,5,"b.1",0.178571428571429,0.329896907216495,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"170",9363,"2020-04-13",0,0,"b.1.1",0,0.0206185567010309,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"171",39160,"2020-04-13",28,16,"other",0.571428571428571,0.443298969072165,NA
"172",7249,"2020-04-14",20,8,"b",0.4,0.257142857142857,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"173",8440,"2020-04-14",20,3,"b.1",0.15,0.266666666666667,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"174",9364,"2020-04-14",0,0,"b.1.1",0,0.019047619047619,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"175",39161,"2020-04-14",20,9,"other",0.45,0.457142857142857,NA
"176",7250,"2020-04-15",11,2,"b",0.181818181818182,0.25,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"177",8441,"2020-04-15",11,4,"b.1",0.363636363636364,0.260416666666667,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"178",9365,"2020-04-15",0,0,"b.1.1",0,0.0104166666666667,"XBB.1.16* [Omicron (XBB.1.16.X)]"
"179",39162,"2020-04-15",11,5,"other",0.454545454545455,0.479166666666667,NA
"180",7251,"2020-04-16",0,0,"b",0,0.252873563218391,"XBB.1.16* [Omicron (XBB.1.16.X)]"
